accelerometer,gyroscope,overall_angle,time
"{'x': -9.10993731689453, 'y': -2.212242333984375, 'z': -1.7956512451171873}","{'x': -1.1145038167938932, 'y': -0.24427480916030533, 'z': -1.0076335877862594}",82.08060926653553,2025-04-17 21:58:23.431200
"{'x': -9.064447485351561, 'y': -2.24097275390625, 'z': -1.8507178833007811}","{'x': -1.16793893129771, 'y': -0.1297709923664122, 'z': -1.0687022900763359}",82.09419882644212,2025-04-17 21:58:33.446477
"{'x': -9.208099584960937, 'y': -2.231395947265625, 'z': -1.946485949707031}","{'x': -1.2366412213740459, 'y': -0.015267175572519083, 'z': -1.0305343511450382}",82.17819888614919,2025-04-17 21:58:43.453171
"{'x': -9.215282189941405, 'y': -2.1883003173828124, 'z': -1.9201497314453124}","{'x': -1.3282442748091603, 'y': -0.3435114503816794, 'z': -1.3129770992366412}",82.14326963506728,2025-04-17 21:58:53.459479
"{'x': -9.210493786621093, 'y': -2.2601263671875, 'z': -1.8100164550781248}","{'x': -1.1603053435114503, 'y': -0.3282442748091603, 'z': -1.0763358778625953}",82.0672424581072,2025-04-17 21:59:03.465937
"{'x': -9.17458076171875, 'y': -2.2457611572265623, 'z': -1.8411410766601561}","{'x': -1.2900763358778626, 'y': -0.19083969465648856, 'z': -1.1374045801526718}",82.09566242142357,2025-04-17 21:59:13.481171
"{'x': -9.167398156738281, 'y': -2.288856787109375, 'z': -1.8770541015625}","{'x': -1.3358778625954197, 'y': -0.22137404580152673, 'z': -0.9465648854961832}",82.12233367030392,2025-04-17 21:59:23.487957
"{'x': -9.193734375, 'y': -2.1906945190429687, 'z': -1.8626888916015625}","{'x': -1.2213740458015268, 'y': -0.25190839694656486, 'z': -1.015267175572519}",82.09829325388532,2025-04-17 21:59:33.494254
"{'x': -9.165003955078124, 'y': -2.2457611572265623, 'z': -1.8938135131835936}","{'x': -1.1908396946564885, 'y': -0.22900763358778625, 'z': -1.1297709923664123}",82.07262177722224,2025-04-17 21:59:43.505921
"{'x': -9.169792358398437, 'y': -2.195482922363281, 'z': -1.7812860351562498}","{'x': -1.16793893129771, 'y': -0.183206106870229, 'z': -1.0687022900763359}",82.06788904800169,2025-04-17 21:59:53.512239
"{'x': -9.057264880371093, 'y': -2.212242333984375, 'z': -1.898601916503906}","{'x': -1.2366412213740459, 'y': -0.3053435114503817, 'z': -0.9770992366412213}",82.02154646549889,2025-04-17 22:00:03.521996
"{'x': -9.1554271484375, 'y': -2.27927998046875, 'z': -1.879448303222656}","{'x': -1.16793893129771, 'y': -0.13740458015267176, 'z': -1.083969465648855}",82.03217563619795,2025-04-17 22:00:13.537211
"{'x': -9.196128576660156, 'y': -2.2266075439453124, 'z': -1.8602946899414061}","{'x': -1.2061068702290076, 'y': -1.9465648854961832, 'z': -1.1068702290076335}",81.23659265894726,2025-04-17 22:00:23.545890
"{'x': -9.303867651367186, 'y': -2.152387292480469, 'z': -1.9105729248046874}","{'x': -1.213740458015267, 'y': -0.2366412213740458, 'z': -0.8931297709923665}",81.23301759245857,2025-04-17 22:00:33.552660
"{'x': -9.050082275390624, 'y': -2.224213342285156, 'z': -1.9704279663085937}","{'x': -1.2366412213740459, 'y': -0.022900763358778626, 'z': -0.8931297709923665}",81.32664348929517,2025-04-17 22:00:43.568045
"{'x': -9.210493786621093, 'y': -2.2864625854492187, 'z': -1.714248388671875}","{'x': -1.1984732824427482, 'y': -0.22137404580152673, 'z': -0.916030534351145}",81.33355692438403,2025-04-17 22:00:53.574783
"{'x': -9.181763366699219, 'y': -2.2744915771484373, 'z': -1.9488801513671874}","{'x': -1.2671755725190839, 'y': -0.08396946564885496, 'z': -1.1755725190839694}",81.41087782259285,2025-04-17 22:01:03.581148
"{'x': -9.181763366699219, 'y': -2.2649147705078123, 'z': -1.8722656982421875}","{'x': -1.1603053435114503, 'y': -0.16030534351145037, 'z': -1.015267175572519}",81.42140243128803,2025-04-17 22:01:13.588672
"{'x': -9.133879333496093, 'y': -2.252943762207031, 'z': -1.9584569580078124}","{'x': -1.3053435114503817, 'y': -0.22900763358778625, 'z': -0.9847328244274809}",81.44269470519927,2025-04-17 22:01:23.595026
"{'x': -9.167398156738281, 'y': -2.2457611572265623, 'z': -1.9536685546875}","{'x': -1.183206106870229, 'y': -0.19083969465648856, 'z': -1.0381679389312977}",81.44110577998906,2025-04-17 22:01:33.601508
"{'x': -9.313444458007812, 'y': -2.2673089721679687, 'z': -1.9129671264648436}","{'x': -1.2290076335877862, 'y': -0.21374045801526717, 'z': -1.0305343511450382}",81.44882457908398,2025-04-17 22:01:43.616785
"{'x': -9.234435803222656, 'y': -2.2290017456054687, 'z': -1.8171990600585937}","{'x': -1.213740458015267, 'y': -0.1984732824427481, 'z': -1.0076335877862594}",81.46317145893934,2025-04-17 22:01:53.623668
"{'x': -9.162609753417968, 'y': -2.2266075439453124, 'z': -1.9297265380859374}","{'x': -1.213740458015267, 'y': -0.08396946564885496, 'z': -0.8549618320610687}",81.52124043855484,2025-04-17 22:02:03.630012
"{'x': -9.160215551757812, 'y': -2.2026655273437497, 'z': -1.9201497314453124}","{'x': -1.2748091603053435, 'y': -0.35877862595419846, 'z': -1.0458015267175573}",81.47437393954938,2025-04-17 22:02:13.636465
"{'x': -9.208099584960937, 'y': -2.252943762207031, 'z': -1.9033903198242186}","{'x': -1.3129770992366412, 'y': -0.12213740458015267, 'z': -0.8931297709923665}",81.55001281046782,2025-04-17 22:02:23.642800
"{'x': -9.220070593261719, 'y': -2.269703173828125, 'z': -1.8555062866210936}","{'x': -1.3587786259541985, 'y': -0.22137404580152673, 'z': -1.2442748091603053}",81.59742130126962,2025-04-17 22:02:33.649166
"{'x': -9.244012609863281, 'y': -2.2385785522460937, 'z': -1.886630908203125}","{'x': -1.3053435114503817, 'y': -0.20610687022900764, 'z': -1.0076335877862594}",81.63155740317468,2025-04-17 22:02:43.655672
"{'x': -9.196128576660156, 'y': -2.214636535644531, 'z': -1.8914193115234375}","{'x': -1.1374045801526718, 'y': -0.21374045801526717, 'z': -1.0763358778625953}",81.60495900447309,2025-04-17 22:02:53.671213
"{'x': -9.184157568359375, 'y': -2.224213342285156, 'z': -1.9201497314453124}","{'x': -1.2900763358778626, 'y': -1.9389312977099236, 'z': -1.0610687022900764}",80.84784746088276,2025-04-17 22:03:03.678302
"{'x': -9.215282189941405, 'y': -2.243366955566406, 'z': -1.8746598999023436}","{'x': -1.083969465648855, 'y': -0.3053435114503817, 'z': -1.1145038167938932}",80.77860621064251,2025-04-17 22:03:13.688738
"{'x': -9.222464794921875, 'y': -2.2385785522460937, 'z': -1.8291700683593748}","{'x': -1.16793893129771, 'y': -0.24427480916030533, 'z': -1.16793893129771}",80.76928315109426,2025-04-17 22:03:23.695368
"{'x': -9.188945971679686, 'y': -2.262520568847656, 'z': -1.7262193969726563}","{'x': -1.2595419847328244, 'y': -0.366412213740458, 'z': -1.0229007633587786}",80.74134611105268,2025-04-17 22:03:33.701956
"{'x': -9.318232861328125, 'y': -2.2098481323242187, 'z': -1.8818425048828125}","{'x': -1.3435114503816794, 'y': -0.13740458015267176, 'z': -1.183206106870229}",80.83768886333522,2025-04-17 22:03:43.710051
"{'x': -9.066841687011719, 'y': -2.24097275390625, 'z': -1.879448303222656}","{'x': -1.3129770992366412, 'y': -0.1984732824427481, 'z': -1.2366412213740459}",80.89125308478103,2025-04-17 22:03:53.717160
"{'x': -9.179369165039063, 'y': -2.243366955566406, 'z': -1.8411410766601561}","{'x': -1.1984732824427482, 'y': -0.05343511450381679, 'z': -1.1526717557251909}",80.97470447436312,2025-04-17 22:04:03.723997
"{'x': -9.215282189941405, 'y': -2.24097275390625, 'z': -1.867477294921875}","{'x': -1.1526717557251909, 'y': -0.13740458015267176, 'z': -1.099236641221374}",81.00222318680314,2025-04-17 22:04:13.734334
"{'x': -9.188945971679686, 'y': -2.2290017456054687, 'z': -1.8435352783203125}","{'x': -1.4122137404580153, 'y': -1.9541984732824427, 'z': -1.2442748091603053}",80.29901515573242,2025-04-17 22:04:23.741035
"{'x': -9.227253198242186, 'y': -2.2170307373046874, 'z': -1.93451494140625}","{'x': -1.381679389312977, 'y': -1.9541984732824427, 'z': -1.16793893129771}",79.59940343536321,2025-04-17 22:04:33.748785
"{'x': -9.191340173339842, 'y': -2.2194249389648437, 'z': -1.944091748046875}","{'x': -1.1984732824427482, 'y': -0.22137404580152673, 'z': -1.0229007633587786}",79.62610167246626,2025-04-17 22:04:43.755234
"{'x': -9.138667736816405, 'y': -2.243366955566406, 'z': -1.93451494140625}","{'x': -1.3053435114503817, 'y': -0.1984732824427481, 'z': -1.183206106870229}",79.69887470238852,2025-04-17 22:04:53.761652
"{'x': -9.210493786621093, 'y': -2.2601263671875, 'z': -1.8722656982421875}","{'x': -1.2290076335877862, 'y': -0.22900763358778625, 'z': -1.0458015267175573}",79.73532887872115,2025-04-17 22:05:03.769565
"{'x': -9.191340173339842, 'y': -2.214636535644531, 'z': -1.8411410766601561}","{'x': -1.297709923664122, 'y': -0.22137404580152673, 'z': -1.0534351145038168}",79.79947510594377,2025-04-17 22:05:13.776056
"{'x': -9.284714038085937, 'y': -2.2385785522460937, 'z': -1.8746598999023436}","{'x': -1.2671755725190839, 'y': -0.1297709923664122, 'z': -0.916030534351145}",79.89200557521796,2025-04-17 22:05:23.783875
"{'x': -9.18655177001953, 'y': -2.2026655273437497, 'z': -1.707065783691406}","{'x': -1.2442748091603053, 'y': -0.16793893129770993, 'z': -1.1068702290076335}",79.96676268806601,2025-04-17 22:05:33.791704
"{'x': -9.306261853027344, 'y': -2.250549560546875, 'z': -1.8938135131835936}","{'x': -1.2671755725190839, 'y': -0.183206106870229, 'z': -1.1145038167938932}",80.03122420281805,2025-04-17 22:05:43.798143
"{'x': -9.205705383300781, 'y': -2.2002713256835937, 'z': -1.89620771484375}","{'x': -1.3511450381679388, 'y': -0.16793893129770993, 'z': -0.9465648854961832}",80.12828032958774,2025-04-17 22:05:53.804764
"{'x': -9.179369165039063, 'y': -2.288856787109375, 'z': -1.9536685546875}","{'x': -1.16793893129771, 'y': -0.16030534351145037, 'z': -0.9236641221374046}",80.16092211315667,2025-04-17 22:06:03.811986
"{'x': -9.196128576660156, 'y': -2.262520568847656, 'z': -1.9656395629882812}","{'x': -1.1374045801526718, 'y': -0.0916030534351145, 'z': -1.1297709923664123}",80.21287195596507,2025-04-17 22:06:13.818645
"{'x': -9.188945971679686, 'y': -2.2074539306640624, 'z': -1.8411410766601561}","{'x': -1.1908396946564885, 'y': -0.26717557251908397, 'z': -1.0076335877862594}",80.21081545526081,2025-04-17 22:06:23.825095
"{'x': -9.26316622314453, 'y': -2.1811177124023438, 'z': -1.927332336425781}","{'x': -1.1374045801526718, 'y': -0.06870229007633588, 'z': -0.9694656488549618}",80.2754015656852,2025-04-17 22:06:33.834146
"{'x': -9.337386474609374, 'y': -2.1619640991210938, 'z': -1.8770541015625}","{'x': -1.4045801526717556, 'y': -0.22137404580152673, 'z': -1.0381679389312977}",80.36440502755795,2025-04-17 22:06:43.841059
"{'x': -9.17458076171875, 'y': -2.272097375488281, 'z': -1.8818425048828125}","{'x': -1.3129770992366412, 'y': -0.20610687022900764, 'z': -0.9694656488549618}",80.42531130831108,2025-04-17 22:06:53.847555
"{'x': -9.07163009033203, 'y': -2.2577321655273437, 'z': -1.9105729248046874}","{'x': -1.16793893129771, 'y': -0.1984732824427481, 'z': -0.8778625954198473}",80.436402082752,2025-04-17 22:07:03.855594
"{'x': -9.165003955078124, 'y': -2.2002713256835937, 'z': -1.9416975463867185}","{'x': -1.183206106870229, 'y': -0.31297709923664124, 'z': -0.9465648854961832}",80.40023043189976,2025-04-17 22:07:13.862117
"{'x': -9.124302526855468, 'y': -2.1499930908203124, 'z': -1.85790048828125}","{'x': -1.2366412213740459, 'y': -0.2748091603053435, 'z': -1.1450381679389312}",80.40465374344012,2025-04-17 22:07:23.868682
"{'x': -9.236830004882812, 'y': -2.195482922363281, 'z': -1.9776105712890624}","{'x': -1.2900763358778626, 'y': -0.12213740458015267, 'z': -1.0305343511450382}",80.48950885213108,2025-04-17 22:07:33.882447
"{'x': -9.167398156738281, 'y': -2.2457611572265623, 'z': -1.8195932617187498}","{'x': -1.2748091603053435, 'y': -0.2824427480916031, 'z': -1.1145038167938932}",80.50446588191785,2025-04-17 22:07:43.890080
"{'x': -9.222464794921875, 'y': -2.1499930908203124, 'z': -1.915361328125}","{'x': -1.1068702290076335, 'y': -0.3053435114503817, 'z': -1.015267175572519}",80.44702043089644,2025-04-17 22:07:53.897778
"{'x': -9.074024291992187, 'y': -2.43250888671875, 'z': -1.9393033447265624}","{'x': -1.297709923664122, 'y': -0.0916030534351145, 'z': -1.083969465648855}",80.5476283349442,2025-04-17 22:08:03.904517
"{'x': -9.143456140136719, 'y': -2.2074539306640624, 'z': -1.8722656982421875}","{'x': -1.1450381679389312, 'y': -0.19083969465648856, 'z': -0.9465648854961832}",80.55545051403169,2025-04-17 22:08:13.919822
"{'x': -9.18655177001953, 'y': -2.205059729003906, 'z': -1.9895815795898437}","{'x': -1.2671755725190839, 'y': -0.12213740458015267, 'z': -1.0458015267175573}",80.62825524178135,2025-04-17 22:08:23.926535
"{'x': -9.275137231445312, 'y': -2.185906115722656, 'z': -1.8531120849609375}","{'x': -1.213740458015267, 'y': -0.03816793893129771, 'z': -0.9847328244274809}",80.72922242838848,2025-04-17 22:08:33.932981
"{'x': -9.1554271484375, 'y': -2.250549560546875, 'z': -1.8818425048828125}","{'x': -1.3206106870229009, 'y': -0.2366412213740458, 'z': -0.9236641221374046}",80.7713479772778,2025-04-17 22:08:43.939295
"{'x': -9.215282189941405, 'y': -2.2577321655273437, 'z': -1.867477294921875}","{'x': -1.2442748091603053, 'y': -0.20610687022900764, 'z': -1.1908396946564885}",80.80242383331317,2025-04-17 22:08:53.948122
"{'x': -9.215282189941405, 'y': -2.214636535644531, 'z': -1.905784521484375}","{'x': -1.2671755725190839, 'y': -0.17557251908396945, 'z': -1.0687022900763359}",80.85196781933455,2025-04-17 22:09:03.954575
"{'x': -9.188945971679686, 'y': -2.2002713256835937, 'z': -1.8507178833007811}","{'x': -1.3053435114503817, 'y': -0.20610687022900764, 'z': -1.183206106870229}",80.90265051956854,2025-04-17 22:09:13.960893
"{'x': -9.234435803222656, 'y': -2.1787235107421874, 'z': -1.8746598999023436}","{'x': -1.213740458015267, 'y': -0.17557251908396945, 'z': -1.1221374045801527}",80.93448156601119,2025-04-17 22:09:23.971064
"{'x': -9.244012609863281, 'y': -2.2170307373046874, 'z': -1.8602946899414061}","{'x': -1.251908396946565, 'y': -0.32061068702290074, 'z': -1.0}",80.91410273755986,2025-04-17 22:09:33.977422
"{'x': -9.184157568359375, 'y': -2.2457611572265623, 'z': -1.9608511596679685}","{'x': -1.2900763358778626, 'y': -0.1984732824427481, 'z': -1.0534351145038168}",80.95492610433226,2025-04-17 22:09:43.983750
"{'x': -9.172186560058593, 'y': -2.176329309082031, 'z': -1.8100164550781248}","{'x': -1.1755725190839694, 'y': -0.3969465648854962, 'z': -1.1145038167938932}",80.87640417821487,2025-04-17 22:09:53.990229
"{'x': -9.205705383300781, 'y': -2.1811177124023438, 'z': -1.908178723144531}","{'x': -1.2061068702290076, 'y': -0.22900763358778625, 'z': -0.9312977099236641}",80.87966327097425,2025-04-17 22:10:03.996563
"{'x': -9.255983618164063, 'y': -2.262520568847656, 'z': -1.93451494140625}","{'x': -1.4351145038167938, 'y': -0.3435114503816794, 'z': -0.9389312977099237}",80.90703696900945,2025-04-17 22:10:14.002900
"{'x': -9.14824454345703, 'y': -2.231395947265625, 'z': -1.848323681640625}","{'x': -1.2748091603053435, 'y': -0.22900763358778625, 'z': -1.0381679389312977}",80.93567716454683,2025-04-17 22:10:24.009377
"{'x': -9.193734375, 'y': -2.2290017456054687, 'z': -1.9033903198242186}","{'x': -1.2290076335877862, 'y': -0.2748091603053435, 'z': -1.1297709923664123}",80.92493059044969,2025-04-17 22:10:34.015703
"{'x': -9.337386474609374, 'y': -2.2194249389648437, 'z': -1.8315642700195311}","{'x': -1.3206106870229009, 'y': -0.21374045801526717, 'z': -1.16793893129771}",80.97882311119466,2025-04-17 22:10:44.022061
"{'x': -9.2320416015625, 'y': -2.2266075439453124, 'z': -1.905784521484375}","{'x': -1.297709923664122, 'y': -0.31297709923664124, 'z': -0.9694656488549618}",80.97342841003086,2025-04-17 22:10:54.028514
"{'x': -9.162609753417968, 'y': -2.231395947265625, 'z': -1.905784521484375}","{'x': -1.2748091603053435, 'y': -0.31297709923664124, 'z': -1.1221374045801527}",80.95957564616376,2025-04-17 22:11:04.034829
"{'x': -9.212887988281249, 'y': -2.2577321655273437, 'z': -1.8602946899414061}","{'x': -1.3282442748091603, 'y': 1.8549618320610688, 'z': -1.0916030534351144}",81.94567694670859,2025-04-17 22:11:14.041168
"{'x': -9.191340173339842, 'y': -2.205059729003906, 'z': -1.8938135131835936}","{'x': -1.251908396946565, 'y': -0.37404580152671757, 'z': -1.1603053435114503}",81.87800339061882,2025-04-17 22:11:24.047650
"{'x': -9.330203869628905, 'y': -2.214636535644531, 'z': -1.915361328125}","{'x': -1.183206106870229, 'y': -0.21374045801526717, 'z': -0.8854961832061069}",81.86186720749048,2025-04-17 22:11:34.062984
"{'x': -9.255983618164063, 'y': -2.1643583007812497, 'z': -1.8243816650390623}","{'x': -1.3053435114503817, 'y': -0.17557251908396945, 'z': -1.1221374045801527}",81.90866477466051,2025-04-17 22:11:44.069710
"{'x': -9.191340173339842, 'y': -2.1906945190429687, 'z': -1.8076222534179687}","{'x': -1.2595419847328244, 'y': -0.22900763358778625, 'z': -0.9312977099236641}",81.91529411154998,2025-04-17 22:11:54.077227
"{'x': -9.050082275390624, 'y': -2.2290017456054687, 'z': -1.93451494140625}","{'x': -1.1984732824427482, 'y': -0.19083969465648856, 'z': -1.1068702290076335}",81.90891616854853,2025-04-17 22:12:04.083566
"{'x': -9.210493786621093, 'y': -2.24097275390625, 'z': -1.908178723144531}","{'x': -1.213740458015267, 'y': -0.16793893129770993, 'z': -0.9770992366412213}",81.92193347037217,2025-04-17 22:12:14.089927
"{'x': -9.14824454345703, 'y': -2.205059729003906, 'z': -1.9201497314453124}","{'x': -1.2900763358778626, 'y': -0.1984732824427481, 'z': -1.0}",81.94464196495723,2025-04-17 22:12:24.096357
"{'x': -9.234435803222656, 'y': -2.2266075439453124, 'z': -1.936909143066406}","{'x': -1.282442748091603, 'y': -0.12213740458015267, 'z': -0.8473282442748091}",81.99902474269676,2025-04-17 22:12:34.102965
"{'x': -9.167398156738281, 'y': -2.2361843505859373, 'z': -1.7166425903320313}","{'x': -1.282442748091603, 'y': -0.24427480916030533, 'z': -0.8702290076335878}",82.00957179725894,2025-04-17 22:12:44.114809
"{'x': -9.050082275390624, 'y': -2.2002713256835937, 'z': -1.9656395629882812}","{'x': -1.2366412213740459, 'y': -0.2366412213740458, 'z': -1.1297709923664123}",81.99123589670636,2025-04-17 22:12:54.131301
"{'x': -9.193734375, 'y': -2.2098481323242187, 'z': -1.867477294921875}","{'x': -1.3511450381679388, 'y': -0.2824427480916031, 'z': -1.0305343511450382}",81.9987275845562,2025-04-17 22:13:04.140755
"{'x': -9.212887988281249, 'y': -2.221819140625, 'z': -1.936909143066406}","{'x': -1.2366412213740459, 'y': -0.3893129770992366, 'z': -1.0}",81.91558052418648,2025-04-17 22:13:14.147060
"{'x': -9.17458076171875, 'y': -2.2266075439453124, 'z': -1.8555062866210936}","{'x': -1.2671755725190839, 'y': -0.20610687022900764, 'z': -1.1450381679389312}",81.93173593937202,2025-04-17 22:13:24.153428
"{'x': -9.244012609863281, 'y': -2.2457611572265623, 'z': -1.8602946899414061}","{'x': -1.1755725190839694, 'y': -0.20610687022900764, 'z': -1.0534351145038168}",81.91768596410407,2025-04-17 22:13:34.160275
