accelerometer,gyroscope,overall_angle,time
"{'x': 5.547365246582031, 'y': 0.22744915771484372, 'z': 7.094019519042968}","{'x': -1.1374045801526718, 'y': -0.1297709923664122, 'z': -1.0076335877862594}",52.9566330529169,2025-04-17 15:01:20.693457
"{'x': 5.537788439941406, 'y': 0.258573779296875, 'z': 7.144297753906249}","{'x': -1.0458015267175573, 'y': -0.2366412213740458, 'z': -1.083969465648855}",52.94444518664239,2025-04-17 15:01:30.699836
"{'x': 5.530605834960937, 'y': 0.2561795776367187, 'z': 7.165845568847656}","{'x': -1.099236641221374, 'y': -0.29770992366412213, 'z': -1.1526717557251909}",52.97571356226585,2025-04-17 15:01:40.706169
"{'x': 5.561730456542969, 'y': 0.2346317626953125, 'z': 7.153874560546875}","{'x': -0.9923664122137404, 'y': -0.1297709923664122, 'z': -1.0381679389312977}",52.899521027582935,2025-04-17 15:01:50.712495
"{'x': 5.568913061523437, 'y': 0.02633621826171875, 'z': 7.161057165527343}","{'x': -1.1221374045801527, 'y': -0.44274809160305345, 'z': -0.9923664122137404}",53.02676438615265,2025-04-17 15:02:00.718872
"{'x': 5.576095666503906, 'y': 0.22744915771484372, 'z': 7.149086157226562}","{'x': -0.8244274809160306, 'y': -0.26717557251908397, 'z': -1.0687022900763359}",52.966273382971835,2025-04-17 15:02:10.725279
"{'x': 5.580884069824219, 'y': 0.16998831787109375, 'z': 7.108384729003906}","{'x': -1.1221374045801527, 'y': -0.32061068702290074, 'z': -1.183206106870229}",53.028845132444594,2025-04-17 15:02:20.731893
"{'x': 5.5090580200195305, 'y': 0.18435352783203124, 'z': 7.110778930664062}","{'x': -1.083969465648855, 'y': -0.29770992366412213, 'z': -1.213740458015267}",53.060546708799976,2025-04-17 15:02:30.738357
"{'x': 5.5641246582031245, 'y': 0.201112939453125, 'z': 7.165845568847656}","{'x': -1.015267175572519, 'y': -0.4122137404580153, 'z': -0.8931297709923665}",53.12536974663903,2025-04-17 15:02:40.744734
"{'x': 5.5545478515625, 'y': 0.16519991455078123, 'z': 7.242460021972656}","{'x': -1.099236641221374, 'y': -0.4351145038167939, 'z': -1.0305343511450382}",53.22172873724612,2025-04-17 15:02:50.751144
"{'x': 5.547365246582031, 'y': 0.1580173095703125, 'z': 7.252036828613281}","{'x': -1.1374045801526718, 'y': -0.2748091603053435, 'z': -1.2213740458015268}",53.25072166581026,2025-04-17 15:03:00.757586
"{'x': 5.600037683105469, 'y': 0.277727392578125, 'z': 7.137115148925781}","{'x': -0.9312977099236641, 'y': -0.15267175572519084, 'z': -1.0381679389312977}",53.16295188217951,2025-04-17 15:03:10.764001
"{'x': 5.533000036621093, 'y': 0.2346317626953125, 'z': 7.323862878417969}","{'x': -1.015267175572519, 'y': -0.2595419847328244, 'z': -1.0305343511450382}",53.13831192275869,2025-04-17 15:03:20.771621
"{'x': 5.647921716308593, 'y': 0.22026655273437498, 'z': 7.213729602050781}","{'x': -1.0381679389312977, 'y': -0.15267175572519084, 'z': -1.213740458015267}",53.08792306119457,2025-04-17 15:03:30.778059
"{'x': 5.547365246582031, 'y': 0.19153613281249998, 'z': 7.1203557373046875}","{'x': -1.0610687022900764, 'y': -0.3053435114503817, 'z': -1.1374045801526718}",53.117378447572975,2025-04-17 15:03:40.784465
"{'x': 5.537788439941406, 'y': 0.19153613281249998, 'z': 7.201758593749999}","{'x': -0.9465648854961832, 'y': -0.183206106870229, 'z': -0.9465648854961832}",53.047900026608325,2025-04-17 15:03:50.792127
"{'x': 5.623979699707031, 'y': 0.17477672119140625, 'z': 7.180210778808593}","{'x': -1.1984732824427482, 'y': -0.16030534351145037, 'z': -1.282442748091603}",53.054210857793464,2025-04-17 15:04:00.806002
"{'x': 5.561730456542969, 'y': 0.16519991455078123, 'z': 7.319074475097656}","{'x': -1.0229007633587786, 'y': -0.030534351145038167, 'z': -0.9389312977099237}",52.93282303385163,2025-04-17 15:04:10.812693
"{'x': 5.549759448242187, 'y': 0.16998831787109375, 'z': 7.165845568847656}","{'x': -1.0076335877862594, 'y': -0.21374045801526717, 'z': -0.9389312977099237}",52.90460663125007,2025-04-17 15:04:20.819199
"{'x': 5.549759448242187, 'y': 0.22505495605468748, 'z': 7.048529687499999}","{'x': -1.1145038167938932, 'y': -0.16030534351145037, 'z': -0.9389312977099237}",52.88749302629073,2025-04-17 15:04:30.825600
"{'x': 5.528211633300781, 'y': 0.17477672119140625, 'z': 7.189787585449218}","{'x': -1.0610687022900764, 'y': -0.2366412213740458, 'z': -1.2442748091603053}",52.883403810401894,2025-04-17 15:04:40.832284
"{'x': 5.516240625, 'y': 0.16759411621093748, 'z': 7.223306408691406}","{'x': -1.0534351145038168, 'y': -0.2824427480916031, 'z': -1.0534351145038168}",52.89615144185968,2025-04-17 15:04:50.838785
"{'x': 5.542576843261719, 'y': 0.19153613281249998, 'z': 7.082048510742187}","{'x': -1.0, 'y': -0.12213740458015267, 'z': -1.015267175572519}",52.82624458020338,2025-04-17 15:05:00.845340
"{'x': 5.516240625, 'y': 0.181959326171875, 'z': 7.105990527343749}","{'x': -1.1450381679389312, 'y': -0.17557251908396945, 'z': -1.0076335877862594}",52.82361388424399,2025-04-17 15:05:10.851751
"{'x': 5.614402893066406, 'y': 0.19393033447265623, 'z': 7.333439685058593}","{'x': -1.183206106870229, 'y': -0.2824427480916031, 'z': -0.9770992366412213}",52.87626571978341,2025-04-17 15:05:20.858217
"{'x': 5.53539423828125, 'y': 0.21068974609375, 'z': 7.182604980468749}","{'x': -1.1603053435114503, 'y': -1.9083969465648856, 'z': -0.9694656488549618}",53.694233251179526,2025-04-17 15:05:30.864763
"{'x': 5.540182641601562, 'y': 0.22266075439453123, 'z': 7.151480358886718}","{'x': -1.0916030534351144, 'y': -0.26717557251908397, 'z': -0.9923664122137404}",53.69774663453595,2025-04-17 15:05:40.871295
"{'x': 5.521029028320312, 'y': 0.17956512451171874, 'z': 7.137115148925781}","{'x': -1.0687022900763359, 'y': -0.1984732824427481, 'z': -1.0305343511450382}",53.66394540193395,2025-04-17 15:05:50.877702
"{'x': 5.540182641601562, 'y': 0.19153613281249998, 'z': 7.091625317382812}","{'x': -1.2061068702290076, 'y': -0.10687022900763359, 'z': -1.0076335877862594}",53.63215639206382,2025-04-17 15:06:00.884149
"{'x': 5.523423229980469, 'y': 0.20350714111328125, 'z': 7.110778930664062}","{'x': -1.1755725190839694, 'y': -0.19083969465648856, 'z': -1.1374045801526718}",53.6284081473649,2025-04-17 15:06:10.890666
"{'x': 5.580884069824219, 'y': 0.18435352783203124, 'z': 7.122749938964843}","{'x': -1.0076335877862594, 'y': -0.26717557251908397, 'z': -1.0076335877862594}",53.61609379487595,2025-04-17 15:06:20.897199
"{'x': 5.518634826660156, 'y': 0.2609679809570312, 'z': 7.091625317382812}","{'x': -1.1297709923664123, 'y': -0.2595419847328244, 'z': -0.9923664122137404}",53.62836311518912,2025-04-17 15:06:30.910666
"{'x': 5.523423229980469, 'y': 0.15083470458984374, 'z': 7.141903552246093}","{'x': -1.16793893129771, 'y': -0.3435114503816794, 'z': -0.9389312977099237}",53.696563247377476,2025-04-17 15:06:40.924632
"{'x': 5.523423229980469, 'y': 0.21068974609375, 'z': 7.228094812011718}","{'x': -1.1221374045801527, 'y': -0.26717557251908397, 'z': -1.015267175572519}",53.70378493749348,2025-04-17 15:06:50.931811
"{'x': 5.523423229980469, 'y': 0.19153613281249998, 'z': 7.127538342285156}","{'x': -0.9847328244274809, 'y': -0.31297709923664124, 'z': -1.0458015267175573}",53.699069335044854,2025-04-17 15:07:00.938253
"{'x': 5.662286926269531, 'y': 0.2609679809570312, 'z': 7.1203557373046875}","{'x': -1.0687022900763359, 'y': -0.22900763358778625, 'z': -1.015267175572519}",53.68727881319304,2025-04-17 15:07:10.951865
"{'x': 5.45877978515625, 'y': 0.17238251953125, 'z': 7.1586629638671875}","{'x': -1.0, 'y': -0.22900763358778625, 'z': -1.1068702290076335}",53.64142332696865,2025-04-17 15:07:20.958707
"{'x': 5.568913061523437, 'y': 0.16041151123046873, 'z': 7.132326745605468}","{'x': -1.0763358778625953, 'y': -0.24427480916030533, 'z': -1.0305343511450382}",53.63860891604008,2025-04-17 15:07:30.965195
"{'x': 5.552153649902343, 'y': 0.22505495605468748, 'z': 7.187393383789062}","{'x': -0.9694656488549618, 'y': -0.16793893129770993, 'z': -1.2061068702290076}",53.558100379055475,2025-04-17 15:07:40.971628
"{'x': 5.571307263183593, 'y': 0.22505495605468748, 'z': 7.129932543945312}","{'x': -1.0458015267175573, 'y': -0.45038167938931295, 'z': -0.9465648854961832}",53.641526845736074,2025-04-17 15:07:50.978061
"{'x': 5.61200869140625, 'y': 0.24899697265624998, 'z': 7.161057165527343}","{'x': -1.0458015267175573, 'y': -0.061068702290076333, 'z': -1.2061068702290076}",53.53822336584983,2025-04-17 15:08:00.984664
"{'x': 5.542576843261719, 'y': 0.19393033447265623, 'z': 7.117961535644531}","{'x': -1.1450381679389312, 'y': -0.16030534351145037, 'z': -1.0610687022900764}",53.51460326409509,2025-04-17 15:08:11.000012
"{'x': 5.607220288085937, 'y': 0.20829554443359374, 'z': 7.199364392089843}","{'x': -1.1068702290076335, 'y': -0.19083969465648856, 'z': -1.1221374045801527}",53.49380036636583,2025-04-17 15:08:21.015711
"{'x': 5.57370146484375, 'y': 0.21308394775390624, 'z': 7.196970190429687}","{'x': -1.099236641221374, 'y': -0.08396946564885496, 'z': -0.9541984732824428}",53.4174851992428,2025-04-17 15:08:31.031461
"{'x': 5.537788439941406, 'y': 0.1771709228515625, 'z': 7.113173132324218}","{'x': -1.1450381679389312, 'y': -0.17557251908396945, 'z': -1.1755725190839694}",53.404805230702145,2025-04-17 15:08:41.038227
"{'x': 5.6574985229492185, 'y': 0.17956512451171874, 'z': 7.108384729003906}","{'x': -1.0305343511450382, 'y': -0.10687022900763359, 'z': -1.1603053435114503}",53.335604839457105,2025-04-17 15:08:51.044656
"{'x': 5.57370146484375, 'y': 0.21308394775390624, 'z': 7.175422375488281}","{'x': -1.0534351145038168, 'y': -0.13740458015267176, 'z': -1.2442748091603053}",53.27543415197883,2025-04-17 15:09:01.050987
"{'x': 5.578489868164062, 'y': 0.20350714111328125, 'z': 7.161057165527343}","{'x': -1.0687022900763359, 'y': -0.3893129770992366, 'z': -1.16793893129771}",53.34227960557084,2025-04-17 15:09:11.066294
"{'x': 5.542576843261719, 'y': 0.2346317626953125, 'z': 7.058106494140625}","{'x': -0.9541984732824428, 'y': -0.08396946564885496, 'z': -1.015267175572519}",53.23008397946373,2025-04-17 15:09:21.081956
"{'x': 5.442020373535156, 'y': 0.21787235107421873, 'z': 7.149086157226562}","{'x': -1.099236641221374, 'y': -0.31297709923664124, 'z': -1.099236641221374}",53.259003485260756,2025-04-17 15:09:31.097633
"{'x': 5.600037683105469, 'y': 0.22505495605468748, 'z': 7.1778165771484375}","{'x': -1.16793893129771, 'y': -0.16793893129770993, 'z': -1.0687022900763359}",53.25067057913122,2025-04-17 15:09:41.104346
"{'x': 5.614402893066406, 'y': 0.20350714111328125, 'z': 7.132326745605468}","{'x': -1.16793893129771, 'y': -0.2824427480916031, 'z': -1.0305343511450382}",53.30235777195805,2025-04-17 15:09:51.110673
"{'x': 5.626373901367187, 'y': 0.181959326171875, 'z': 7.275978845214843}","{'x': -1.0458015267175573, 'y': -0.17557251908396945, 'z': -0.8931297709923665}",53.258840595619255,2025-04-17 15:10:01.117284
"{'x': 5.523423229980469, 'y': 0.17956512451171874, 'z': 7.122749938964843}","{'x': -1.1221374045801527, 'y': -0.16030534351145037, 'z': -1.083969465648855}",53.233367153987935,2025-04-17 15:10:11.124653
"{'x': 5.674257934570313, 'y': 0.20350714111328125, 'z': 7.0652890991210935}","{'x': -1.0916030534351144, 'y': -0.19083969465648856, 'z': -0.8854961832061069}",53.228401041062405,2025-04-17 15:10:21.131280
"{'x': 5.616797094726562, 'y': 0.17477672119140625, 'z': 6.926425402832031}","{'x': -1.0687022900763359, 'y': -0.17557251908396945, 'z': -1.1450381679389312}",53.21574497872679,2025-04-17 15:10:31.145281
"{'x': 5.6215854980468745, 'y': 0.2154781494140625, 'z': 7.0844427124023435}","{'x': -1.1450381679389312, 'y': -0.549618320610687, 'z': -1.0610687022900764}",53.390312836983895,2025-04-17 15:10:41.152178
"{'x': 5.592855078125, 'y': 0.1867477294921875, 'z': 7.079654309082031}","{'x': -1.0610687022900764, 'y': -0.5419847328244275, 'z': -0.9465648854961832}",53.5323485650123,2025-04-17 15:10:51.162951
"{'x': 5.542576843261719, 'y': 0.201112939453125, 'z': 7.137115148925781}","{'x': -0.9618320610687023, 'y': -0.19083969465648856, 'z': -1.251908396946565}",53.46648531810798,2025-04-17 15:11:01.175259
"{'x': 5.607220288085937, 'y': 0.21068974609375, 'z': 7.1778165771484375}","{'x': -1.0458015267175573, 'y': -1.8244274809160306, 'z': -0.9083969465648855}",54.20493546584133,2025-04-17 15:11:11.182817
"{'x': 5.604826086425781, 'y': 0.22744915771484372, 'z': 7.175422375488281}","{'x': -1.2671755725190839, 'y': 0.5114503816793893, 'z': -1.099236641221374}",53.884523563828175,2025-04-17 15:11:21.196411
"{'x': 5.561730456542969, 'y': 0.11013327636718749, 'z': 7.101202124023437}","{'x': -1.099236641221374, 'y': 1.8244274809160306, 'z': -0.8473282442748091}",52.91166337252055,2025-04-17 15:11:31.204781
"{'x': 5.837063647460937, 'y': 0.181959326171875, 'z': 6.943184814453125}","{'x': -0.9618320610687023, 'y': -0.05343511450381679, 'z': -0.9770992366412213}",52.83186267348524,2025-04-17 15:11:41.214897
"{'x': 6.584054565429687, 'y': 0.21787235107421873, 'z': 6.323086584472656}","{'x': -1.015267175572519, 'y': -0.35877862595419846, 'z': -1.083969465648855}",53.01378462931012,2025-04-17 15:11:51.231870
"{'x': 6.016628771972656, 'y': 0.34715924072265625, 'z': 6.737283471679687}","{'x': -1.0, 'y': 2.3587786259541983, 'z': -1.0610687022900764}",51.82788283007224,2025-04-17 15:12:01.240065
"{'x': 6.042964990234375, 'y': 0.18914193115234373, 'z': 6.742071875}","{'x': -1.1068702290076335, 'y': -1.3893129770992367, 'z': -0.8931297709923665}",52.47014944079266,2025-04-17 15:12:11.246564
"{'x': 6.004657763671875, 'y': 0.19153613281249998, 'z': 6.890512377929687}","{'x': -0.8778625954198473, 'y': -0.3435114503816794, 'z': -0.9923664122137404}",52.526209725128346,2025-04-17 15:12:21.253095
"{'x': 5.999869360351562, 'y': 0.201112939453125, 'z': 6.809109521484374}","{'x': -1.1221374045801527, 'y': -0.04580152671755725, 'z': -1.1068702290076335}",52.52060422619528,2025-04-17 15:12:31.260661
"{'x': 5.8610056640625, 'y': 0.23223756103515625, 'z': 6.7803791015625}","{'x': -1.0076335877862594, 'y': -0.5877862595419847, 'z': -1.0610687022900764}",52.72372492031317,2025-04-17 15:12:41.378020
"{'x': 5.9783215454101555, 'y': 0.1580173095703125, 'z': 6.809109521484374}","{'x': -1.099236641221374, 'y': -0.37404580152671757, 'z': -0.9847328244274809}",52.863137216183375,2025-04-17 15:12:51.700648
"{'x': 5.944802722167968, 'y': 0.2346317626953125, 'z': 6.806715319824218}","{'x': -1.0687022900763359, 'y': 0.13740458015267176, 'z': -1.1221374045801527}",52.741296399309654,2025-04-17 15:13:01.707158
"{'x': 5.896918688964844, 'y': 0.28969840087890625, 'z': 6.7085530517578125}","{'x': -1.7786259541984732, 'y': -2.1068702290076335, 'z': -0.5801526717557252}",53.896037790327696,2025-04-17 15:13:11.718602
"{'x': 5.942408520507812, 'y': 0.1867477294921875, 'z': 6.766013891601562}","{'x': -0.9465648854961832, 'y': -0.3435114503816794, 'z': -1.3358778625954197}",53.94981288377229,2025-04-17 15:13:21.731195
"{'x': 5.825092639160156, 'y': 0.17238251953125, 'z': 6.833051538085937}","{'x': -1.2671755725190839, 'y': -0.31297709923664124, 'z': -0.9618320610687023}",54.07162863455813,2025-04-17 15:13:31.743037
"{'x': 6.057330200195312, 'y': 0.25139117431640623, 'z': 6.909665991210937}","{'x': -1.3129770992366412, 'y': -4.931297709923665, 'z': -1.015267175572519}",56.41490905067647,2025-04-17 15:13:41.763850
"{'x': 5.966350537109375, 'y': 0.19153613281249998, 'z': 6.816292126464844}","{'x': -0.9770992366412213, 'y': -0.1450381679389313, 'z': -1.1145038167938932}",56.33249871708889,2025-04-17 15:13:51.782515
"{'x': 5.983109948730468, 'y': 0.25139117431640623, 'z': 6.8785413696289055}","{'x': -1.1908396946564885, 'y': 0.030534351145038167, 'z': -1.0076335877862594}",56.22264204531443,2025-04-17 15:14:01.801387
"{'x': 5.84185205078125, 'y': 0.277727392578125, 'z': 6.873752966308594}","{'x': -1.1603053435114503, 'y': -0.0916030534351145, 'z': -1.0687022900763359}",56.15167354663194,2025-04-17 15:14:11.825098
"{'x': 5.889736083984375, 'y': 0.18914193115234373, 'z': 6.811503723144531}","{'x': -1.2061068702290076, 'y': -0.10687022900763359, 'z': -1.0}",56.117366220976024,2025-04-17 15:14:21.834496
"{'x': 5.9017070922851556, 'y': 0.18435352783203124, 'z': 6.943184814453125}","{'x': -1.183206106870229, 'y': -0.2824427480916031, 'z': -1.0}",56.15342174578189,2025-04-17 15:14:31.847122
"{'x': 5.9208607055664055, 'y': 0.2346317626953125, 'z': 6.8402341430664055}","{'x': -1.1755725190839694, 'y': 0.16793893129770993, 'z': -1.0916030534351144}",55.9764369814113,2025-04-17 15:14:41.862592
"{'x': 5.9017070922851556, 'y': 0.1867477294921875, 'z': 6.947973217773437}","{'x': -0.9847328244274809, 'y': -0.5419847328244275, 'z': -1.0687022900763359}",56.08057553449977,2025-04-17 15:14:51.870538
"{'x': 5.8610056640625, 'y': 0.22505495605468748, 'z': 6.892906579589844}","{'x': -1.0534351145038168, 'y': -0.0916030534351145, 'z': -1.083969465648855}",55.98526444750138,2025-04-17 15:15:01.877196
"{'x': 5.916072302246094, 'y': 0.20829554443359374, 'z': 6.789955908203124}","{'x': -1.015267175572519, 'y': -1.8931297709923665, 'z': -1.0916030534351144}",56.75763265124837,2025-04-17 15:15:11.890894
"{'x': 5.698199951171874, 'y': 0.19153613281249998, 'z': 6.904877587890625}","{'x': -1.1221374045801527, 'y': -0.09923664122137404, 'z': -1.0534351145038168}",56.65977737845353,2025-04-17 15:15:21.897571
"{'x': 5.906495495605468, 'y': 0.30406361083984373, 'z': 6.885723974609375}","{'x': -1.0, 'y': -0.816793893129771, 'z': -0.9694656488549618}",56.88494196951569,2025-04-17 15:15:31.908980
"{'x': 5.851428857421874, 'y': 0.277727392578125, 'z': 6.794744311523437}","{'x': -1.0763358778625953, 'y': -0.1450381679389313, 'z': -0.9770992366412213}",56.80793003520741,2025-04-17 15:15:41.916873
"{'x': 5.95677373046875, 'y': 0.21308394775390624, 'z': 6.967126831054687}","{'x': -1.1603053435114503, 'y': -0.4351145038167939, 'z': -1.1221374045801527}",56.89762334876077,2025-04-17 15:15:51.938445
"{'x': 5.863399865722656, 'y': 0.239420166015625, 'z': 6.885723974609375}","{'x': -1.1984732824427482, 'y': -0.366412213740458, 'z': -1.0534351145038168}",56.95953786858611,2025-04-17 15:16:01.952182
"{'x': 5.863399865722656, 'y': 0.23702596435546874, 'z': 6.938396411132812}","{'x': -0.9465648854961832, 'y': 0.06870229007633588, 'z': -0.9923664122137404}",56.73450315108624,2025-04-17 15:16:11.960562
"{'x': 5.849034655761718, 'y': 0.2442085693359375, 'z': 7.003039855957031}","{'x': -1.0610687022900764, 'y': -0.3053435114503817, 'z': -0.8396946564885496}",56.72102994990795,2025-04-17 15:16:21.969382
"{'x': 5.849034655761718, 'y': 0.22026655273437498, 'z': 6.940790612792968}","{'x': -1.2290076335877862, 'y': -0.3893129770992366, 'z': -1.0687022900763359}",56.80266615605286,2025-04-17 15:16:31.980615
"{'x': 5.882553479003906, 'y': 0.2442085693359375, 'z': 6.9168485961914055}","{'x': -1.1145038167938932, 'y': -1.9312977099236641, 'z': -1.0305343511450382}",57.5960653308039,2025-04-17 15:16:41.987580
"{'x': 5.837063647460937, 'y': 0.26815058593749996, 'z': 7.187393383789062}","{'x': -1.015267175572519, 'y': -0.25190839694656486, 'z': -1.099236641221374}",57.51163311811126,2025-04-17 15:16:51.994054
"{'x': 5.674257934570313, 'y': 0.21068974609375, 'z': 6.9527616210937495}","{'x': -1.1221374045801527, 'y': -0.26717557251908397, 'z': -0.9770992366412213}",57.47248480131792,2025-04-17 15:17:02.001826
"{'x': 5.834669445800781, 'y': 0.21787235107421873, 'z': 6.926425402832031}","{'x': -1.099236641221374, 'y': -0.1450381679389313, 'z': -1.0229007633587786}",57.38358615920181,2025-04-17 15:17:12.013904
"{'x': 5.722141967773437, 'y': 0.21308394775390624, 'z': 6.931213806152344}","{'x': -1.1297709923664123, 'y': -0.022900763358778626, 'z': -1.0687022900763359}",57.23680625450795,2025-04-17 15:17:22.021700
"{'x': 5.825092639160156, 'y': 0.20829554443359374, 'z': 6.921636999511718}","{'x': -1.1603053435114503, 'y': -0.19083969465648856, 'z': -0.8473282442748091}",57.19261233714976,2025-04-17 15:17:32.030104
"{'x': 5.875370874023437, 'y': 0.229843359375, 'z': 6.888118176269531}","{'x': -0.9236641221374046, 'y': -0.13740458015267176, 'z': -0.9618320610687023}",57.060533588421286,2025-04-17 15:17:42.037595
"{'x': 5.88015927734375, 'y': 0.201112939453125, 'z': 6.864176159667968}","{'x': -0.9923664122137404, 'y': -0.31297709923664124, 'z': -0.9694656488549618}",57.039543157771746,2025-04-17 15:17:52.043949
"{'x': 5.887341882324218, 'y': 0.20350714111328125, 'z': 6.981492041015625}","{'x': -1.1297709923664123, 'y': -0.022900763358778626, 'z': -1.0381679389312977}",56.910968583287676,2025-04-17 15:18:02.050370
"{'x': 5.746083984375, 'y': 0.17956512451171874, 'z': 6.89530078125}","{'x': -0.916030534351145, 'y': -0.3435114503816794, 'z': -1.1297709923664123}",56.87366668567136,2025-04-17 15:18:12.061577
"{'x': 5.894524487304687, 'y': 0.18914193115234373, 'z': 6.72291826171875}","{'x': 1.099236641221374, 'y': 0.2748091603053435, 'z': -2.969465648854962}",55.99076090744373,2025-04-17 15:18:22.081573
"{'x': 5.889736083984375, 'y': 0.3184288208007812, 'z': 6.787561706542968}","{'x': -0.9770992366412213, 'y': -0.22900763358778625, 'z': -1.1297709923664123}",55.94512626169775,2025-04-17 15:18:32.151182
"{'x': 5.889736083984375, 'y': 0.201112939453125, 'z': 6.988674645996094}","{'x': -0.9007633587786259, 'y': -0.15267175572519084, 'z': -1.0305343511450382}",55.83556510141794,2025-04-17 15:18:42.328513
"{'x': 5.930437512207031, 'y': 0.22026655273437498, 'z': 6.924031201171875}","{'x': -1.1145038167938932, 'y': -0.20610687022900764, 'z': -1.1603053435114503}",55.8206084567379,2025-04-17 15:18:52.366302
"{'x': 5.88015927734375, 'y': 0.16998831787109375, 'z': 6.912060192871094}","{'x': -1.0076335877862594, 'y': -0.31297709923664124, 'z': -1.1145038167938932}",55.82798710305847,2025-04-17 15:19:02.376634
"{'x': 5.849034655761718, 'y': 0.22266075439453123, 'z': 6.912060192871094}","{'x': -1.2290076335877862, 'y': -0.25190839694656486, 'z': -0.9694656488549618}",55.86142291973896,2025-04-17 15:19:12.385032
"{'x': 5.872976672363281, 'y': 0.2657563842773437, 'z': 7.029376074218749}","{'x': -1.1145038167938932, 'y': -0.12213740458015267, 'z': -0.9465648854961832}",55.79024458928766,2025-04-17 15:19:22.391459
"{'x': 5.858611462402344, 'y': 0.20829554443359374, 'z': 6.880935571289062}","{'x': -1.16793893129771, 'y': -0.37404580152671757, 'z': -0.8854961832061069}",55.87079642405464,2025-04-17 15:19:32.398678
"{'x': 5.9017070922851556, 'y': 0.16759411621093748, 'z': 6.969521032714844}","{'x': -1.2748091603053435, 'y': -0.09923664122137404, 'z': -1.0534351145038168}",55.8466825686529,2025-04-17 15:19:42.405104
"{'x': 5.906495495605468, 'y': 0.26336218261718747, 'z': 7.0102224609374995}","{'x': -0.9694656488549618, 'y': -0.7938931297709924, 'z': -1.3740458015267176}",56.06547336463819,2025-04-17 15:19:52.419705
"{'x': 5.9591679321289055, 'y': 0.21787235107421873, 'z': 6.924031201171875}","{'x': -1.2671755725190839, 'y': -0.3053435114503817, 'z': -0.8549618320610687}",56.13994353237306,2025-04-17 15:20:02.428298
"{'x': 5.786785412597656, 'y': 0.18914193115234373, 'z': 6.9719152343749995}","{'x': -1.1068702290076335, 'y': -0.3816793893129771, 'z': -0.9007633587786259}",56.1889008783942,2025-04-17 15:20:12.435478
"{'x': 5.846640454101562, 'y': 0.1771709228515625, 'z': 7.019799267578125}","{'x': -1.213740458015267, 'y': -0.2748091603053435, 'z': -1.1603053435114503}",56.21780593685836,2025-04-17 15:20:22.448365
"{'x': 5.796362219238281, 'y': 0.24660277099609373, 'z': 6.957550024414062}","{'x': -1.083969465648855, 'y': -0.17557251908396945, 'z': -1.1145038167938932}",56.15682533707141,2025-04-17 15:20:32.455542
"{'x': 5.786785412597656, 'y': 0.23223756103515625, 'z': 7.041347082519531}","{'x': -1.1984732824427482, 'y': -0.24427480916030533, 'z': -0.9923664122137404}",56.15734803499356,2025-04-17 15:20:42.466306
"{'x': 5.679046337890624, 'y': 0.03591302490234375, 'z': 7.0102224609374995}","{'x': -0.816793893129771, 'y': -0.3969465648854962, 'z': -1.213740458015267}",56.12925536354267,2025-04-17 15:20:52.860106
"{'x': 5.875370874023437, 'y': 0.18914193115234373, 'z': 6.8785413696289055}","{'x': -0.916030534351145, 'y': -0.25190839694656486, 'z': -1.0458015267175573}",56.07545511910814,2025-04-17 15:21:03.726461
"{'x': 5.501875415039062, 'y': 0.21787235107421873, 'z': 7.146691955566406}","{'x': -0.9923664122137404, 'y': -0.3053435114503817, 'z': -1.1221374045801527}",56.01804325221307,2025-04-17 15:21:13.804110
"{'x': 5.4899044067382805, 'y': 0.29927520751953124, 'z': 7.235277416992187}","{'x': -1.1603053435114503, 'y': -0.3053435114503817, 'z': -0.9847328244274809}",55.997120266228364,2025-04-17 15:21:24.078474
"{'x': 5.547365246582031, 'y': 0.18435352783203124, 'z': 7.232883215332031}","{'x': -1.2061068702290076, 'y': -0.183206106870229, 'z': -0.9847328244274809}",55.94331615906691,2025-04-17 15:21:34.462879
"{'x': 5.600037683105469, 'y': 0.24181436767578124, 'z': 7.117961535644531}","{'x': -1.1297709923664123, 'y': -0.24427480916030533, 'z': -1.1450381679389312}",55.90694179716197,2025-04-17 15:21:44.767358
